model_id,split
3308,train
3309,train
3310,train
3311,train
3312,train
3313,train
3314,train
3315,train
3316,train
3317,train
3318,train
3319,train
3320,train
3321,validation
3322,train
3323,train
3324,train
3325,train
3326,validation
3327,train
3328,train
3329,train
3330,train
3331,train
3332,train
3333,train
3334,validation
3335,train
3336,train
3337,train
3338,train
3339,validation
3340,train
3341,train
3342,train
3343,train
3344,train
3345,train
3346,train
3347,validation
3348,train
3349,train
3350,train
3351,train
3352,validation
3353,validation
3354,train
3355,train
3356,validation
3357,train
3358,train
3359,train
3360,validation
3361,train
3362,train
3363,train
3364,train
3365,train
3366,train
3367,train
3368,train
3369,validation
3370,train
3371,train
3372,train
3373,train
3374,validation
3375,train
3376,train
3377,train
3378,validation
3379,train
3380,train
3381,train
3382,validation
3383,train
3384,train
3385,validation
3386,train
3387,train
3388,train
3389,validation
3390,train
3391,train
3392,validation
3393,train
3394,train
3395,train
3396,train
3397,train
3398,train
3399,train
3400,train
3401,train
3402,train
3403,train
3404,train
3405,train
3406,validation
3407,train
3408,train
3409,train
3410,validation
3411,validation
3412,train
3413,train
3414,validation
3415,validation
3416,train
3417,train
3418,train
3419,train
3420,train
3421,validation
3422,train
3423,train
3424,validation
3425,train
3426,train
3427,train
3428,train
3429,train
3430,validation
3431,train
3432,validation
3433,train
3434,train
3435,train
3436,train
3437,train
3438,train
3439,train
3440,train
3441,train
3442,train
3443,train
3444,train
3445,validation
3446,train
3447,train
3448,train
3449,validation
3450,train
3451,train
3452,train
3453,validation
3454,validation
3455,train
3456,validation
3457,train
3458,train
3459,train
3460,train
3461,train
3462,train
3463,train
3464,validation
3465,train
3466,train
3467,train
3468,validation
3469,train
3470,validation
3471,validation
3472,validation
3473,train
3474,train
3475,train
3476,train
3477,train
3478,train
3479,train
3480,train
3481,validation
3482,validation
3483,train
3484,train
3485,train
3486,train
3487,validation
3488,train
3489,train
3490,validation
3491,train
3492,train
3493,validation
3494,train
3495,train
3496,train
3497,validation
3498,train
3499,train
3500,train
3501,train
3502,train
3503,train
3504,train
3505,train
3506,train
3507,train
3508,train
3509,train
3510,train
3511,validation
3512,train
3513,train
3514,validation
3515,validation
3516,train
3517,train
3518,train
3519,validation
3520,train
3521,train
3522,train
3523,validation
3524,train
3525,train
3526,validation
3527,train
3528,validation
3529,validation
3530,validation
3531,train
3532,train
3533,train
3534,validation
3535,train
3536,train
3537,train
3538,validation
3539,validation
3540,train
3541,train
3542,train
3543,validation
3544,validation
3545,train
3546,train
3547,train
3548,train
3549,train
3550,train
3551,train
3552,validation
3553,train
3554,train
3555,train
3556,train
3557,train
3558,train
3559,validation
3560,train
3561,train
3562,train
3563,train
3564,train
3565,validation
3566,train
3567,train
3568,train
3569,train
3570,train
3571,validation
3572,train
3573,train
3574,validation
3575,train
3576,validation
3577,validation
3578,train
3579,train
3580,train
3581,train
3582,validation
3583,train
3584,train
3585,train
3586,train
3587,train
3588,train
3589,train
3590,validation
3591,train
3592,validation
3593,train
3594,train
3595,train
3596,train
3597,train
3598,validation
3599,train
3600,train
3601,train
3602,train
3603,train
3604,validation
3605,train
3606,train
3607,validation
3608,train
3609,train
3610,train
3611,train
3612,train
3613,train
3614,train
3615,train
3616,train
3617,validation
3618,validation
3619,train
3620,train
3621,validation
3622,train
3623,validation
3624,train
3625,train
3626,train
3627,train
3628,train
3629,validation
3630,validation
3631,train
3632,train
3633,validation
3634,validation
3635,train
3636,train
3637,train
3638,train
3639,train
3640,validation
3641,train
3642,train
3643,train
3644,train
3645,train
3646,train
3647,train
3648,train
3649,train
3650,validation
3651,train
3652,validation
3653,validation
3654,validation
3655,validation
3656,train
3657,train
3658,train
3659,validation
3660,validation
3661,train
3662,train
3663,train
3664,train
3665,train
3666,train
3667,train
3668,train
3669,train
3670,train
3671,train
3672,train
3673,train
3674,train
3675,train
3676,train
3677,train
3678,train
3679,train
3680,train
3681,train
3682,train
3683,train
3684,train
3685,train
3686,validation
3687,train
3688,validation
3689,train
3690,train
3691,train
3692,train
3693,train
3694,train
3695,train
3696,validation
3697,train
3698,train
3699,validation
3700,train
3701,train
3702,train
3703,validation
3704,train
3705,train
3706,train
3707,train
3708,train
3709,train
3710,train
3711,train
3712,validation
3713,train
3714,validation
3715,train
3716,train
3717,train
3718,train
3719,train
3720,train
3721,validation
3722,train
3723,train
3724,train
3725,train
3726,train
3727,train
3728,train
3729,validation
3730,validation
3731,validation
3732,train
3733,train
3734,train
3735,train
3736,train
3737,validation
3738,train
3739,train
3740,train
3741,validation
3742,train
3743,train
3744,train
3745,train
3746,train
3747,train
3748,train
3749,train
3750,train
3751,train
3752,train
3753,train
3754,train
3755,train
3756,train
3757,train
3758,validation
3759,train
3760,train
3761,train
3762,train
3763,train
3764,train
3765,train
3766,train
3767,train
3768,train
3769,train
3770,train
3771,train
3772,validation
3773,train
3774,train
3775,train
3776,train
3777,train
3778,train
3779,train
3780,train
3781,validation
3782,train
3783,train
3784,validation
3785,train
3786,train
3787,validation
3788,train
3789,train
3790,validation
3791,train
3792,validation
3793,train
3794,train
3795,validation
3796,validation
3797,train
3798,train
3799,train
3800,train
3801,train
3802,train
3803,train
3804,train
3805,train
3806,validation
3807,train
3808,train
3809,validation
3810,train
3811,train
3812,train
3813,validation
3814,train
3815,train
3816,validation
3817,train
3819,train
3820,train
3821,train
3822,train
3823,train
3824,validation
3825,train
3826,validation
3827,validation
3828,train
3829,train
3830,train
3831,train
3832,train
3833,train
3834,train
3835,train
3836,train
3837,validation
3838,train
3839,train
3840,validation
3841,train
3842,train
3843,validation
3844,validation
3845,validation
3846,train
3847,validation
3848,train
3849,train
3850,train
3851,train
3852,train
3853,train
3854,train
3855,train
3856,validation
3857,train
3858,train
3859,train
3860,validation
3861,validation
3862,train
3863,train
3864,train
3865,train
3866,train
3867,train
3868,train
3869,train
3870,train
3871,train
3872,train
3873,train
3874,validation
3875,train
3876,train
3877,train
3878,validation
3879,train
3880,validation
3881,train
3882,train
3883,validation
3884,train
3885,train
3886,train
3887,train
3888,train
3889,train
3890,train
3891,train
3892,train
3893,validation
3894,train
3895,train
3896,train
3897,train
3898,train
3899,train
3900,train
3901,train
3902,train
3903,validation
3904,train
3905,train
3906,validation
3907,validation
3908,train
3909,train
3910,validation
3911,train
3912,train
3913,train
3914,train
3915,train
3916,train
3917,train
3918,train
3919,train
3920,validation
3921,validation
3922,train
3923,train
3924,train
3925,train
3926,train
3927,validation
3928,train
3929,train
3930,train
3931,train
3932,validation
3933,train
3934,train
3935,train
3936,train
3937,train
3938,validation
3939,validation
3940,train
3941,validation
3942,train
3943,train
3944,train
3945,train
3946,validation
3947,train
3948,train
3949,train
3950,validation
3951,train
3952,train
3953,train
3954,train
3955,train
3956,train
3957,validation
3958,train
3959,train
3960,train
3961,train
3962,train
3963,train
3964,train
3965,train
3966,train
3967,train
3968,train
3969,validation
3970,train
3971,train
3972,train
3973,train
3974,train
3975,train
3976,train
3977,train
3978,train
3979,train
3980,train
3981,train
3982,validation
3983,train
3984,train
3985,validation
3986,train
3987,train
3988,train
3989,train
3990,train
3991,train
3992,validation
3993,train
3994,train
3995,train
3996,train
3997,train
3998,validation
3999,train
4000,train
4001,validation
4002,train
4003,validation
4004,train
4005,validation
4006,train
4007,train
4008,train
4009,train
4010,train
4011,train
4012,train
4013,train
4014,train
4015,train
4016,train
4017,train
4018,train
4019,train
4020,train
4021,train
4022,train
4023,train
4024,train
4025,train
4026,train
4027,train
4028,train
4029,train
4030,train
4031,train
4032,train
4033,train
4034,train
4035,train
4036,train
4037,validation
4038,train
4039,train
4040,train
4041,train
4042,train
4043,train
4044,train
4045,train
4046,validation
4047,train
4048,validation
4049,train
4050,train
4051,train
4052,validation
4053,train
4054,train
4055,validation
4056,train
4057,validation
4058,train
4059,train
4060,validation
4061,train
4062,train
4063,train
4064,train
4065,train
4066,validation
4067,train
4068,validation
4069,train
4070,train
4071,train
4072,validation
4073,train
4074,train
4075,train
4076,train
4077,train
4078,validation
4079,train
4080,train
4081,train
4082,train
4083,validation
4084,train
4085,train
4086,validation
4087,train
4088,train
4089,train
4090,train
4091,train
4092,train
4093,train
4094,train
4095,train
4096,train
4097,train
4098,validation
4099,train
4100,train
4101,train
4102,validation
4103,train
4104,train
4105,train
4106,train
4107,train
4108,train
4109,train
4110,train
4111,train
4112,train
4113,train
4114,train
4115,train
4116,train
4117,train
4118,train
4119,train
4120,validation
4121,validation
4122,train
4123,train
4124,train
4125,train
4126,train
4127,train
4128,train
4129,train
4130,train
4131,train
4132,train
4133,validation
4134,train
4135,train
4136,validation
4137,train
4138,train
4139,train
4140,train
4141,train
4142,validation
4143,validation
4144,validation
4145,validation
4146,train
4147,train
4148,train
4149,train
4150,train
4151,train
4152,train
4153,train
4154,train
4155,train
4156,train
4157,train
4158,train
4159,train
4160,train
4161,train
4162,train
4163,train
4164,train
4165,train
4166,train
4167,train
4168,train
4169,train
4170,train
4171,train
4172,train
4173,train
4174,train
4175,train
4176,train
4177,train
4178,train
4179,train
4180,train
4181,train
4182,train
4183,train
4184,train
4185,train
4186,validation
4187,train
4188,train
4189,validation
4190,train
4191,train
4192,train
4193,train
4194,train
4195,train
4196,train
4197,train
4198,train
4199,train
4200,train
4201,train
4202,train
4203,train
4204,train
4205,train
4206,train
4207,train
4208,train
4209,train
4210,train
4211,train
4212,validation
4213,validation
4214,validation
4215,train
4216,train
4217,train
4218,train
4219,train
4220,validation
4221,train
4222,train
4223,train
4224,train
4225,train
4226,train
4227,train
4228,train
4229,train
4230,train
4231,validation
4232,validation
4233,train
4234,train
4235,train
4236,validation
4237,train
4238,validation
4239,train
4240,train
4241,train
4242,train
4243,validation
4244,train
4245,validation
4246,train
4247,train
4248,validation
4249,train
4250,train
4251,train
4252,train
4253,train
4254,train
4255,train
4256,validation
4257,train
4258,train
4259,train
4260,train
4261,train
4262,validation
4264,train
4265,train
4266,train
4267,train
4268,validation
4269,train
4270,train
4271,validation
4272,train
4273,train
4274,validation
4275,train
4276,train
4277,train
4278,train
4279,train
4280,train
4281,train
4282,validation
4283,train
4284,validation
4285,train
4286,train
4287,train
4288,train
4289,train
4290,train
4291,train
4292,train
4293,train
4294,train
4295,train
4296,train
4297,validation
4298,train
4299,train
4300,train
4301,train
4302,validation
4303,train
4304,train
4305,train
4306,train
4307,train
4308,train
4309,train
4310,train
4311,validation
4312,train
4313,validation
4314,validation
4315,train
4316,train
4317,train
4318,train
4319,train
4320,train
4321,train
4322,train
4323,train
4324,train
4325,train
4326,train
4327,train
4328,train
4329,train
4330,train
4331,train
4332,train
4333,train
4334,validation
4335,validation
4336,train
4337,train
4338,train
4339,train
4340,train
4341,train
4342,validation
4343,train
4344,validation
4345,train
4346,train
4347,train
4348,validation
4349,train
4350,validation
4351,train
4352,train
4353,train
4354,train
4355,train
4356,validation
4357,train
4358,train
4359,train
4360,train
4361,train
4362,train
4363,validation
4364,train
4365,train
4366,validation
4367,train
4368,train
4369,train
4370,train
4371,train
4372,train
4373,train
4374,train
4375,train
4376,train
4377,train
4378,train
4379,train
4380,train
4381,validation
4382,train
4383,train
4384,train
4385,validation
4386,train
4387,train
4388,train
4389,train
4390,train
4391,train
4392,train
4393,train
4394,train
4395,train
4396,train
4397,train
4398,train
4399,validation
4400,train
4401,train
4402,train
4403,train
4404,train
4405,train
4406,train
4407,train
4408,train
4409,train
4410,validation
4411,train
4412,train
4413,validation
4414,train
4415,train
4416,validation
4417,train
4418,validation
4419,train
4420,train
4421,validation
4422,train
4423,train
4424,train
4425,train
4426,train
4427,train
4428,train
4429,train
4430,train
4431,train
4432,train
4433,train
4434,train
4435,train
4436,train
4437,validation
4438,train
4439,validation
4440,train
4441,train
4442,train
4443,validation
4444,validation
4445,validation
4446,train
4447,validation
4448,train
4449,train
4450,train
4451,train
4452,train
4453,train
4454,train
4455,train
4456,validation
4457,train
4458,train
4459,train
4460,train
4461,train
4462,train
4463,train
4464,train
4465,validation
4466,train
4467,train
4468,validation
4469,train
4470,validation
4471,train
4472,train
4473,validation
4474,train
4475,train
4476,train
4477,train
4478,train
4479,validation
4480,train
4481,train
4482,train
4483,train
4484,train
4485,validation
4486,train
4487,train
4488,train
4489,validation
4490,validation
4491,train
4492,train
4493,validation
4494,train
4495,validation
4496,train
4497,train
4498,train
4499,train
4500,train
4501,train
4502,train
4503,train
4504,train
4505,train
4506,train
4507,validation
4508,validation
4509,train
4510,train
4511,validation
4512,train
4513,validation
4514,train
4515,train
4516,train
4517,train
4518,validation
4519,train
4520,train
4521,validation
4522,train
4523,train
4524,validation
4525,train
4526,train
4527,train
4528,train
4529,train
4530,train
4531,validation
4532,train
4533,validation
4534,train
4535,train
4536,train
4537,train
4538,train
4539,validation
4540,validation
4541,train
4542,train
4543,train
4544,train
4545,train
4546,train
4547,train
4548,train
4549,train
4550,train
4551,train
4552,train
4553,validation
4554,train
4555,train
4556,train
4557,validation
4558,train
4559,train
4560,train
4561,train
4562,train
4563,train
4564,validation
4565,train
4566,train
4567,train
4568,train
4569,train
4570,validation
4571,train
4572,validation
4573,train
4574,train
4575,validation
4576,validation
4577,validation
4578,train
4579,validation
4580,train
4581,train
4582,train
4583,train
4584,train
4585,train
4586,train
4587,train
4588,train
4589,validation
4590,train
4591,train
4592,train
4593,train
4594,train
4595,train
4596,train
4597,train
4598,train
4599,train
4600,train
4601,train
4602,train
4603,train
4604,train
4605,train
4606,validation
4607,validation
4608,train
4609,validation
4610,validation
4611,train
4612,train
4613,train
4614,train
4615,train
4616,train
4617,train
4618,train
4619,train
4620,train
4621,train
4622,train
4623,train
4624,train
4625,train
4626,train
4627,validation
4628,train
4629,train
4630,train
4631,train
4632,validation
4633,validation
4634,train
4635,train
4636,train
4637,validation
4638,train
4639,validation
4640,train
4641,train
4642,train
4643,train
4644,train
4645,train
4646,train
4647,train
4648,validation
4649,train
4650,train
4651,train
4652,train
4653,train
4654,validation
4655,train
4656,train
4657,validation
4658,train
4659,train
4660,train
4661,train
4662,train
4663,train
4664,train
4665,train
4666,train
4667,train
4668,train
4669,train
4670,train
4671,train
4672,train
4673,train
4674,train
4675,train
4676,train
4677,train
4678,train
4679,train
4680,train
4681,train
4682,train
4683,train
4684,train
4685,train
4686,validation
4687,train
4688,train
4689,validation
4690,validation
4691,train
4692,train
4693,train
4694,validation
4695,train
4696,train
4697,train
4698,train
4699,train
4700,train
4701,train
4702,train
4703,train
4704,train
4705,train
4706,train
4707,train
4708,train
4709,validation
4710,train
4711,train
4712,train
4713,train
4714,train
4715,train
4716,train
4717,train
4718,train
4719,validation
4720,validation
4721,train
4722,train
4723,train
4724,validation
4725,validation
4726,train
4727,validation
4728,train
4729,train
4730,train
4731,train
4732,train
4733,validation
4734,train
4735,train
4736,train
4737,train
4738,validation
4739,validation
4740,train
4741,train
4742,train
4743,train
4744,validation
4745,validation
4746,train
4747,train
4748,train
4749,train
4750,train
4751,train
4752,train
4753,train
4754,train
4755,train
4756,train
4757,train
4758,validation
4759,train
4760,train
4761,train
4762,train
4763,train
4764,train
4765,train
4766,validation
4767,train
4768,train
4769,train
4770,validation
4771,train
4772,train
4773,train
4774,train
4775,train
4776,validation
4777,train
4778,train
4779,validation
4780,train
4781,validation
4782,train
4783,validation
4784,train
4785,train
4786,train
4787,train
4788,train
4789,train
4790,train
4791,train
4792,train
4793,train
4794,train
4795,train
4796,validation
4797,train
4798,train
4799,train
4800,train
4801,train
4802,train
4803,train
4804,train
4805,train
4806,train
4807,train
4808,validation
4809,train
4810,train
4811,train
4812,train
4813,validation
4814,train
4815,train
4816,train
4817,train
4818,train
4819,train
4820,train
4821,train
4822,train
4823,validation
4824,train
4825,train
4826,train
4827,train
4828,validation
4829,train
4830,validation
4831,validation
4832,train
4833,validation
4834,train
4835,train
4836,validation
4837,train
4838,train
4839,validation
4840,train
4841,train
4842,train
4843,validation
4844,train
4845,train
4846,train
4847,train
4848,validation
4849,train
4850,train
4851,train
4852,train
4853,train
4854,validation
4855,train
4856,train
4857,train
4858,train
4859,train
4860,train
4861,validation
4862,train
4863,validation
4864,validation
4865,validation
4866,train
4867,train
4868,train
4869,train
4870,train
4871,train
4872,validation
4873,train
4874,train
4875,train
4876,validation
4877,train
4878,train
4879,validation
4880,train
4881,train
4882,train
4883,validation
4884,validation
4885,train
4886,train
4887,train
4888,train
4889,train
4890,train
4891,validation
4892,train
4893,train
4894,train
4895,validation
4896,validation
4897,validation
4898,train
4899,validation
4900,validation
4901,validation
4902,train
4903,validation
4904,validation
4905,train
4906,train
4907,train
4908,train
4909,train
4910,train
4911,train
4912,validation
4913,train
4914,validation
4915,train
4916,train
4917,train
4918,train
4919,train
4920,train
4921,validation
4922,validation
4923,validation
4924,train
4925,train
4926,validation
4927,validation
4928,train
4929,train
4930,train
4931,train
4932,train
4933,validation
4934,train
4935,train
4936,validation
4937,train
4938,validation
4939,validation
4940,train
4941,train
4942,train
4943,validation
4944,train
4945,train
4946,train
4947,validation
4948,train
4949,train
4950,train
4951,train
4952,validation
4953,train
4954,train
4955,train
4956,train
4957,train
4958,train
4959,train
4960,train
4961,train
4962,train
4963,train
4964,train
4965,validation
4966,train
4967,train
4968,validation
4969,train
4970,train
4971,train
4972,train
4973,train
4974,train
4975,train
4976,validation
4977,train
4978,train
4979,train
4980,train
4981,train
4982,train
4983,train
4984,train
4985,validation
4986,train
4987,train
4988,train
4989,train
4990,validation
4991,validation
4992,validation
4993,train
4994,train
4995,train
4996,validation
4997,train
4998,train
4999,train
5000,train
5001,train
5002,train
5003,train
5004,train
5005,train
5006,train
5007,validation
5008,train
5009,train
5010,train
5011,train
5012,train
5013,train
5014,train
5015,train
5016,train
5017,train
5018,validation
5019,validation
5020,train
5021,train
5022,train
5023,train
5024,train
5025,train
5026,train
5027,train
5028,train
5029,validation
5030,train
5031,train
5032,train
5033,validation
5034,train
5035,validation
5036,train
5037,train
5038,train
5039,train
5040,train
5041,train
5042,train
5043,validation
5044,train
5045,train
5046,train
5047,validation
5048,validation
5049,train
5050,train
5051,validation
5052,validation
5053,train
5054,train
5055,validation
5056,train
5057,validation
5058,validation
5059,train
5060,train
5061,train
5062,train
5063,validation
5064,validation
5065,train
5066,validation
5067,train
5068,validation
5069,train
5070,train
5071,train
5072,train
5073,train
5074,validation
5075,train
5076,train
5077,train
5078,train
5079,train
5080,train
5081,validation
5082,validation
5083,train
5084,train
5085,train
5086,validation
5087,train
5088,validation
5089,validation
5090,train
5091,validation
5092,train
5093,validation
5094,train
5095,train
5096,train
5097,train
5098,train
5099,train
5100,train
5101,train
5102,train
5103,train
5104,train
5105,train
5106,train
5107,train
5108,train
5109,train
5110,train
5111,train
5112,train
5113,train
5114,train
5115,validation
5116,validation
5117,train
5118,train
5119,validation
5120,validation
5121,train
5122,validation
5123,validation
5124,train
5125,train
5126,train
5127,train
5128,train
5129,train
5130,train
5131,train
5132,train
5133,train
5134,train
5135,validation
5136,train
5137,train
5138,train
5139,validation
5140,train
5141,train
5142,train
5143,train
5144,train
5145,train
5146,validation
5147,validation
5148,validation
5149,train
5150,train
5151,train
5152,train
5153,train
5154,validation
5155,validation
5156,train
5157,train
5158,train
5159,train
5160,train
5161,train
5162,train
5163,validation
5164,train
5165,train
5166,train
5167,train
5168,validation
5169,validation
5170,train
5171,train
5172,train
5173,train
5174,train
5175,train
5176,train
5177,train
5178,validation
5179,train
5180,train
5181,train
5182,train
5183,train
5184,train
5185,train
5186,train
5187,train
5188,train
5189,validation
5190,train
5191,train
5192,train
5193,train
5194,train
5195,train
5196,train
5197,train
5198,train
5199,train
5200,train
5201,validation
5202,train
5203,train
5204,train
5205,train
5206,train
5207,validation
5208,train
5209,train
5210,train
5211,train
5212,train
5213,train
5214,validation
5215,train
5216,train
5217,train
5218,train
5219,train
5220,train
5221,validation
5222,train
5223,validation
5224,train
5225,train
5226,train
5227,train
5228,train
5229,train
5230,train
5231,train
5232,train
5233,train
5234,train
5235,train
5236,validation
5237,train
5238,train
5239,train
5240,train
5241,train
5242,train
5243,train
5244,train
5245,validation
5246,validation
5247,train
5248,train
5249,train
5250,train
5251,train
5252,train
5253,train
5254,train
5255,train
5256,train
5257,train
5258,train
5259,train
5260,validation
5261,train
5262,train
5263,train
5264,train
5265,train
5266,train
5267,train
5268,validation
5269,validation
5270,train
5271,train
5272,train
5273,train
5274,train
5275,train
5276,train
5277,train
5278,train
5279,validation
5280,validation
5281,train
5282,train
5283,train
5284,validation
5285,train
5286,train
5287,train
5288,train
5289,train
5290,train
5291,train
5292,train
5293,train
5294,validation
5295,train
5296,train
5297,train
5298,train
5299,train
5300,train
5301,train
5302,train
5303,train
5304,validation
5305,train
5306,train
5307,train
5308,train
5309,train
5310,validation
5311,train
5312,train
5313,train
5314,train
5315,train
5316,train
5317,train
5318,train
5319,train
5320,train
5321,train
5322,train
5323,train
5324,train
5325,train
5326,train
5327,train
5328,train
5329,validation
5330,train
5331,train
5332,train
5333,train
5334,train
5335,train
5336,train
5337,train
5338,train
5339,train
5340,train
5341,train
5342,train
5343,train
5344,train
5345,train
5346,validation
5347,train
5348,validation
5349,train
5350,train
5351,train
5352,validation
5353,validation
5354,train
5355,train
5356,train
5357,train
5358,validation
5359,train
5360,train
5361,train
5362,train
5363,validation
5364,train
5365,validation
5366,train
5367,validation
5368,train
5369,train
5370,train
5371,train
5372,train
5373,train
5374,validation
5375,train
5376,train
5377,train
5378,train
5379,train
5380,validation
5381,validation
5382,train
5383,train
5384,train
5385,validation
5386,train
5387,train
5388,train
5389,train
5390,train
5391,train
5392,train
5393,train
5394,train
5395,train
5396,train
5397,validation
5398,train
5399,train
5400,validation
5401,train
5402,train
5403,train
5404,train
5405,train
5406,train
5407,train
5408,validation
5409,train
5410,validation
5411,train
5412,train
5413,train
5414,validation
5415,train
5416,train
5417,validation
5418,train
5419,train
5420,train
5421,train
5422,train
5423,validation
5424,train
5425,train
5426,train
5427,train
5428,train
5429,train
5430,train
5431,validation
5432,train
5433,train
5434,validation
5435,train
5436,train
5437,train
5438,train
5439,train
5440,train
5441,train
5442,train
5443,validation
5444,train
5445,train
5446,train
5447,train
5448,train
5449,train
5450,train
5451,train
5452,train
5453,train
5454,validation
5455,train
5456,validation
5457,train
5458,train
5459,train
5460,train
5461,train
5462,train
5463,train
5464,validation
5465,validation
5466,train
5467,validation
5468,validation
5469,train
5470,train
5471,train
5472,train
5473,train
5474,train
5475,train
5476,validation
5477,train
5478,validation
5479,train
5480,train
5481,validation
5482,train
5483,train
5484,train
5485,train
5486,train
5487,validation
5488,train
5489,train
5490,train
5491,validation
5492,train
5493,train
5494,train
5495,train
5496,train
5497,train
5498,train
5499,train
5500,train
5501,train
5502,train
5503,train
5504,validation
5505,train
5506,train
5507,train
5508,train
5509,train
5510,train
5511,train
5512,validation
5513,train
5514,validation
5515,train
5516,train
5517,validation
5518,validation
5519,train
5520,train
5521,train
5522,validation
5523,validation
5524,train
5525,validation
5526,train
5527,train
5528,train
5529,train
5530,train
5531,validation
5532,validation
5533,train
5534,train
5535,train
5536,train
5537,train
5538,train
5539,train
5540,validation
5541,train
5542,train
5543,validation
5544,validation
5545,train
5546,train
5547,validation
5548,validation
5549,train
5550,validation
5551,train
5552,train
5553,train
5554,train
5555,train
5556,train
5557,validation
5558,train
5559,train
5560,train
5561,train
5562,train
5563,train
5564,validation
5565,train
5566,train
5567,validation
5568,validation
5569,train
5570,validation
5571,train
5572,train
5573,validation
5574,validation
5575,train
5576,train
5577,train
5578,validation
5579,validation
5580,train
5581,train
5582,train
5583,validation
5584,train
5585,train
5586,train
5587,train
5588,validation
5589,validation
5590,train
5591,train
5592,train
5593,train
5594,train
5595,train
5596,train
5597,train
5598,train
5599,train
5600,train
5601,validation
5602,train
5603,validation
5604,train
5605,train
5606,train
5607,train
5608,train
5609,train
5610,train
5611,validation
5612,train
5613,train
5614,train
5615,train
5616,train
5617,train
5618,train
5619,train
5620,train
5621,train
5622,train
5623,train
5624,train
5625,train
5626,train
5627,train
5628,train
5629,train
5630,train
5631,train
5632,train
5633,train
5634,train
5635,validation
5636,train
5637,train
5638,train
5639,train
5640,train
5641,train
5642,train
5643,train
5644,train
5645,train
5646,train
5647,validation
5648,train
5649,train
5650,train
5651,train
5652,train
5653,train
5654,train
5655,train
5656,train
5657,train
5658,train
5659,train
5660,train
5661,train
5662,validation
5663,train
5664,train
5665,train
5666,train
5667,train
5668,train
5669,train
5670,validation
5671,train
5672,validation
5673,train
5674,train
5675,validation
5676,validation
5677,train
5678,train
5679,train
5680,train
5681,train
5682,train
5683,train
5684,train
5685,validation
5686,train
5687,train
5688,validation
5689,train
5690,train
5691,validation
5692,train
5693,train
5694,train
5695,train
5696,train
5697,train
5698,train
5699,train
5700,train
5701,train
5702,train
5703,train
5704,train
5705,train
5706,train
5707,train
5708,train
5709,validation
5710,train
5711,train
5712,train
5713,validation
5714,validation
5715,train
5716,validation
5717,train
5718,train
5719,train
5720,train
5721,validation
5722,train
5723,train
5724,train
5725,train
5726,train
5727,train
5728,train
5729,validation
5730,train
5731,validation
5732,train
5733,validation
5734,train
5735,train
5736,train
5737,train
5738,validation
5739,train
5740,train
5741,train
5742,train
5743,train
5744,train
5745,train
5746,train
5747,train
5748,train
5749,validation
5750,train
5751,train
5752,validation
5753,train
5754,train
5755,train
5756,validation
5757,train
5758,train
5759,train
5760,train
5761,train
5762,train
5763,train
5764,train
5765,train
5766,train
5767,train
5768,train
5769,train
5770,train
5771,validation
5772,train
5773,train
5774,train
5775,train
5776,validation
5777,train
5778,train
5779,train
5780,train
5781,train
5782,validation
5783,train
5784,validation
5785,train
5786,train
5787,train
5788,train
5789,train
5790,train
5791,train
5792,train
5793,train
5794,train
5795,train
5796,train
5797,train
5798,train
5799,train
5800,train
5801,train
5802,validation
5803,train
5804,train
5805,train
5806,validation
5807,train
5808,train
5809,train
5810,train
5811,validation
5812,validation
5813,validation
5814,validation
5815,train
5816,train
5817,train
5818,train
5819,train
5820,train
5821,validation
5822,train
5823,train
5824,train
5825,train
5826,train
5827,train
5828,train
5829,train
5830,train
5831,train
5832,validation
5833,train
5834,train
5835,train
5836,train
5837,train
5838,validation
5839,train
5840,train
5841,validation
5842,train
5843,validation
5844,train
5845,validation
5846,validation
5847,validation
5848,train
5849,train
5850,validation
5851,validation
5852,train
5853,train
5854,train
5855,train
5856,validation
5857,train
5858,train
5859,train
5860,train
5861,train
5862,validation
5863,train
5864,train
5865,train
5866,validation
5867,train
5868,validation
5869,train
5870,train
5871,train
5872,train
5873,train
5874,train
5875,train
5876,train
5877,train
5878,validation
5879,train
5880,validation
5881,train
5882,validation
5883,validation
5884,train
5885,train
5886,train
5887,train
5888,train
5889,train
5890,validation
5891,train
5892,train
5893,train
5894,train
5895,validation
5896,train
5897,train
5898,validation
5899,train
5900,train
5901,train
5902,train
5903,train
5904,train
5905,train
5906,validation
5907,train
5908,validation
5909,train
5910,train
5911,train
5912,train
5913,train
5914,train
5915,validation
5916,train
5917,train
5918,train
5919,train
5920,train
5921,train
5922,train
5923,train
5924,validation
5925,train
5926,train
5927,validation
5928,train
5929,train
5930,train
5931,train
5932,train
5933,train
5934,train
5935,train
5936,train
5937,train
5938,train
5939,train
5940,train
5941,train
5942,train
5943,train
5944,train
5945,train
5946,validation
5947,train
5948,train
5949,train
5950,train
5951,train
5952,train
5953,train
5954,train
5955,validation
5956,train
5957,train
5958,train
5959,train
5960,train
5961,train
5962,train
5963,train
5964,train
5965,train
5966,train
5967,train
5968,train
5969,train
5970,train
5971,train
5972,train
5973,train
5974,train
5975,validation
5976,validation
5977,train
5978,train
5979,train
5980,train
5981,train
5982,train
5983,validation
5984,train
5985,validation
5986,validation
5987,validation
5988,train
5989,validation
5990,validation
5991,train
5992,train
5993,train
5994,train
5995,train
5996,train
5997,train
5998,validation
5999,train
6000,train
6001,train
