model_id,split
3307,validation
3308,train
3309,validation
3310,validation
3311,train
3312,train
3313,train
3314,validation
3315,train
3316,train
3317,train
3318,train
3319,train
3320,train
3321,train
3322,train
3323,validation
3324,train
3325,train
3326,train
3327,train
3328,train
3329,train
3330,train
3331,train
3332,train
3333,train
3334,train
3335,train
3336,train
3337,validation
3338,train
3339,train
3340,train
3341,train
3342,validation
3343,train
3344,train
3345,train
3346,validation
3347,train
3348,train
3349,train
3350,train
3351,train
3352,train
3353,validation
3354,train
3355,train
3356,validation
3357,train
3358,train
3359,train
3360,train
3361,validation
3362,validation
3363,train
3364,train
3365,train
3366,train
3367,train
3368,train
3369,validation
3370,train
3371,train
3372,validation
3373,train
3374,validation
3375,train
3376,train
3377,train
3378,train
3379,train
3380,train
3381,train
3382,train
3383,validation
3384,train
3385,validation
3386,train
3387,train
3388,train
3389,train
3390,train
3391,validation
3392,train
3393,train
3394,validation
3395,train
3396,train
3397,train
3398,validation
3399,train
3400,validation
3401,train
3402,validation
3403,train
3404,train
3405,train
3406,train
3407,train
3408,train
3409,train
3410,train
3411,validation
3412,train
3413,train
3414,train
3415,train
3416,train
3417,validation
3418,train
3419,validation
3420,validation
3421,train
3422,train
3423,train
3424,train
3425,train
3426,train
3427,train
3428,train
3429,train
3430,train
3431,train
3432,train
3433,train
3434,train
3435,validation
3436,validation
3437,train
3438,train
3439,validation
3440,train
3441,train
3442,train
3443,train
3444,train
3445,train
3446,train
3447,train
3448,train
3449,train
3450,train
3451,train
3452,train
3453,train
3454,validation
3455,train
3456,validation
3457,validation
3458,train
3459,train
3460,validation
3461,train
3462,train
3463,train
3464,train
3465,train
3466,validation
3467,train
3468,train
3469,train
3470,train
3471,train
3472,validation
3473,validation
3474,train
3475,train
3476,train
3477,train
3478,train
3479,train
3480,train
3481,train
3482,train
3483,train
3484,train
3485,train
3486,train
3487,validation
3488,train
3489,train
3490,validation
3491,validation
3492,train
3493,train
3494,train
3495,train
3496,train
3497,train
3498,train
3499,train
3500,train
3501,validation
3502,train
3503,train
3504,validation
3505,train
3506,train
3507,train
3508,train
3509,train
3510,train
3511,train
3512,train
3513,train
3514,validation
3515,train
3516,train
3517,train
3518,train
3519,train
3520,validation
3521,train
3522,train
3523,train
3524,train
3525,validation
3526,train
3527,train
3528,train
3529,validation
3530,train
3531,train
3532,train
3533,train
3534,train
3535,train
3536,train
3537,train
3538,validation
3539,validation
3540,train
3541,train
3542,train
3543,train
3544,train
3545,train
3546,train
3547,validation
3548,train
3549,validation
3550,train
3551,train
3552,train
3553,train
3554,train
3555,train
3556,train
3557,validation
3558,train
3559,train
3560,train
3561,validation
3562,train
3563,train
3564,train
3565,train
3566,train
3567,train
3568,train
3569,train
3570,train
3571,train
3572,train
3573,train
3574,train
3575,train
3576,train
3577,train
3578,train
3579,validation
3580,train
3581,validation
3582,train
3583,train
3584,train
3585,train
3586,train
3587,train
3588,train
3589,train
3590,validation
3591,validation
3592,train
3593,train
3594,train
3595,train
3596,train
3597,train
3598,train
3599,train
3600,train
3601,train
3602,train
3603,validation
3604,train
3605,train
3606,validation
3607,train
3608,train
3609,train
3610,train
3611,train
3612,train
3613,train
3614,train
3615,train
3616,train
3617,validation
3618,validation
3619,train
3620,train
3621,train
3622,train
3623,train
3624,train
3625,validation
3626,train
3627,train
3628,validation
3629,train
3630,train
3631,train
3632,train
3633,train
3634,train
3635,train
3636,train
3637,validation
3638,train
3639,train
3640,train
3641,train
3642,train
3643,train
3644,train
3645,train
3646,train
3647,validation
3648,train
3649,train
3650,validation
3651,validation
3652,validation
3653,validation
3654,train
3655,train
3656,train
3657,train
3658,train
3659,train
3660,train
3661,train
3662,validation
3663,validation
3664,train
3665,train
3666,train
3667,train
3668,train
3669,train
3670,train
3671,train
3672,train
3673,train
3674,train
3675,train
3676,train
3677,train
3678,train
3679,train
3680,train
3681,train
3682,train
3683,train
3684,train
3685,train
3686,train
3687,train
3688,validation
3689,train
3690,train
3691,train
3692,train
3693,train
3694,validation
3695,validation
3696,validation
3697,validation
3698,validation
3699,train
3700,train
3701,train
3702,train
3703,validation
3704,train
3705,train
3706,train
3707,train
3708,train
3709,validation
3710,validation
3711,train
3712,train
3713,train
3714,train
3715,train
3716,train
3717,train
3718,train
3719,validation
3720,train
3721,train
3722,train
3723,train
3724,train
3725,validation
3726,train
3727,validation
3728,train
3729,train
3730,train
3731,train
3732,train
3733,train
3734,train
3735,train
3736,train
3737,train
3738,validation
3739,validation
3740,train
3741,train
3742,validation
3743,train
3744,train
3745,train
3746,train
3747,train
3748,train
3749,train
3750,train
3751,train
3752,train
3753,train
3754,validation
3755,train
3756,validation
3757,train
3758,validation
3759,validation
3760,validation
3761,train
3762,train
3763,validation
3764,train
3765,train
3766,train
3767,train
3768,train
3769,train
3770,train
3771,train
3772,train
3773,train
3774,validation
3775,train
3776,validation
3777,train
3778,train
3779,validation
3780,validation
3781,train
3782,train
3783,train
3784,train
3785,train
3786,validation
3787,train
3788,train
3789,train
3790,train
3791,validation
3792,train
3793,train
3794,train
3795,train
3796,train
3797,train
3798,train
3799,train
3800,validation
3801,validation
3802,train
3803,train
3804,train
3805,train
3806,train
3807,train
3808,train
3809,validation
3810,validation
3811,train
3812,validation
3813,validation
3814,train
3815,train
3816,validation
3817,validation
3819,train
3820,train
3821,train
3822,train
3823,train
3824,train
3825,train
3826,train
3827,train
3828,train
3829,train
3830,validation
3831,train
3832,train
3833,validation
3834,train
3835,train
3836,train
3837,train
3838,train
3839,train
3840,train
3841,validation
3842,train
3843,train
3844,train
3845,train
3846,validation
3847,train
3848,train
3849,train
3850,validation
3851,train
3852,train
3853,train
3854,train
3855,train
3856,train
3857,train
3858,validation
3859,validation
3860,validation
3861,validation
3862,validation
3863,validation
3864,validation
3865,validation
3866,train
3867,validation
3868,train
3869,train
3870,train
3871,train
3872,validation
3873,train
3874,train
3875,train
3876,validation
3877,train
3878,train
3879,train
3880,validation
3881,train
3882,validation
3883,train
3884,train
3885,train
3886,train
3887,train
3888,train
3889,train
3890,train
3891,train
3892,train
3893,train
3894,validation
3895,train
3896,validation
3897,train
3898,train
3899,validation
3900,train
3901,train
3902,train
3903,validation
3904,train
3905,train
3906,train
3907,train
3908,train
3909,train
3910,train
3911,train
3912,train
3913,train
3914,train
3915,train
3916,train
3917,train
3918,train
3919,train
3920,train
3921,train
3922,train
3923,train
3924,train
3925,train
3926,train
3927,train
3928,train
3929,validation
3930,validation
3931,train
3932,train
3933,validation
3934,train
3935,train
3936,train
3937,train
3938,train
3939,train
3940,train
3941,validation
3942,train
3943,train
3944,train
3945,train
3946,train
3947,train
3948,validation
3949,train
3950,train
3951,train
3952,train
3953,train
3954,train
3955,validation
3956,validation
3957,train
3958,train
3959,train
3960,validation
3961,train
3962,train
3963,train
3964,train
3965,train
3966,train
3967,validation
3968,train
3969,train
3970,train
3971,train
3972,train
3973,train
3974,validation
3975,train
3976,train
3977,train
3978,train
3979,train
3980,train
3981,validation
3982,train
3983,train
3984,train
3985,train
3986,train
3987,train
3988,train
3989,train
3990,validation
3991,train
3992,validation
3993,train
3994,train
3995,validation
3996,train
3997,validation
3998,train
3999,train
4000,validation
4001,train
4002,train
4003,train
4004,train
4005,validation
4006,validation
4007,train
4008,train
4009,train
4010,train
4011,train
4012,validation
4013,train
4014,validation
4015,train
4016,train
4017,train
4018,validation
4019,validation
4020,train
4021,train
4022,train
4023,train
4024,train
4025,train
4026,train
4027,train
4028,train
4029,train
4030,validation
4031,train
4032,train
4033,train
4034,train
4035,train
4036,train
4037,train
4038,train
4039,train
4040,train
4041,validation
4042,train
4043,train
4044,train
4045,train
4046,train
4047,validation
4048,train
4049,validation
4050,train
4051,train
4052,train
4053,train
4054,validation
4055,train
4056,train
4057,train
4058,train
4059,train
4060,train
4061,train
4062,validation
4063,train
4064,train
4065,validation
4066,validation
4067,train
4068,validation
4069,train
4070,train
4071,train
4072,train
4073,train
4074,validation
4075,validation
4076,train
4077,train
4078,validation
4079,train
4080,train
4081,train
4082,train
4083,train
4084,train
4085,validation
4086,train
4087,train
4088,validation
4089,train
4090,train
4091,train
4092,train
4093,train
4094,train
4095,train
4096,train
4097,train
4098,validation
4099,train
4100,train
4101,train
4102,train
4103,validation
4104,validation
4105,train
4106,validation
4107,train
4108,train
4109,train
4110,validation
4111,train
4112,train
4113,train
4114,train
4115,train
4116,train
4117,train
4118,train
4119,train
4120,train
4121,train
4122,validation
4123,train
4124,train
4125,train
4126,validation
4127,train
4128,train
4129,train
4130,train
4131,train
4132,train
4133,train
4134,train
4135,train
4136,train
4137,validation
4138,train
4139,train
4140,train
4141,train
4142,train
4143,train
4144,train
4145,train
4146,train
4147,train
4148,validation
4149,train
4150,train
4151,train
4152,train
4153,train
4154,train
4155,validation
4156,train
4157,train
4158,train
4159,train
4160,train
4161,train
4162,validation
4163,train
4164,train
4165,train
4166,train
4167,train
4168,train
4169,train
4170,train
4171,train
4172,train
4173,train
4174,train
4175,validation
4176,validation
4177,train
4178,train
4179,train
4180,train
4181,train
4182,train
4183,train
4184,train
4185,validation
4186,validation
4187,train
4188,train
4189,train
4190,validation
4191,train
4192,train
4193,train
4194,validation
4195,train
4196,train
4197,train
4198,train
4199,train
4200,train
4201,train
4202,train
4203,train
4204,train
4205,validation
4206,train
4207,validation
4208,train
4209,train
4210,train
4211,train
4212,validation
4213,train
4214,train
4215,train
4216,train
4217,train
4218,train
4219,train
4220,train
4221,train
4222,validation
4223,train
4224,train
4225,validation
4226,train
4227,train
4228,train
4229,train
4230,train
4231,train
4232,train
4233,train
4234,train
4235,train
4236,train
4237,train
4238,train
4239,train
4240,train
4241,train
4242,train
4243,validation
4244,train
4245,train
4246,train
4247,train
4248,train
4249,validation
4250,train
4251,train
4252,train
4253,train
4254,train
4255,train
4256,train
4257,train
4258,train
4259,train
4260,train
4261,train
4262,train
4264,train
4265,validation
4266,train
4267,train
4268,train
4269,train
4270,train
4271,train
4272,train
4273,train
4274,train
4275,train
4276,train
4277,validation
4278,train
4279,validation
4280,train
4281,train
4282,train
4283,validation
4284,validation
4285,validation
4286,train
4287,train
4288,train
4289,train
4290,validation
4291,train
4292,train
4293,train
4294,train
4295,train
4296,train
4297,train
4298,train
4299,train
4300,train
4301,train
4302,train
4303,train
4304,train
4305,train
4306,validation
4307,train
4308,train
4309,train
4310,train
4311,train
4312,train
4313,train
4314,train
4315,train
4316,train
4317,train
4318,train
4319,train
4320,train
4321,train
4322,validation
4323,train
4324,train
4325,train
4326,train
4327,validation
4328,train
4329,train
4330,train
4331,validation
4332,train
4333,train
4334,train
4335,train
4336,train
4337,validation
4338,train
4339,train
4340,validation
4341,train
4342,train
4343,train
4344,train
4345,train
4346,train
4347,train
4348,validation
4349,train
4350,train
4351,train
4352,train
4353,train
4354,train
4355,train
4356,train
4357,train
4358,train
4359,train
4360,train
4361,train
4362,train
4363,train
4364,train
4365,train
4366,train
4367,train
4368,train
4369,train
4370,validation
4371,validation
4372,validation
4373,train
4374,train
4375,train
4376,train
4377,train
4378,train
4379,train
4380,train
4381,train
4382,train
4383,train
4384,validation
4385,train
4386,train
4387,train
4388,train
4389,train
4390,train
4391,train
4392,train
4393,train
4394,validation
4395,train
4396,train
4397,train
4398,train
4399,train
4400,train
4401,train
4402,validation
4403,validation
4404,train
4405,train
4406,train
4407,validation
4408,train
4409,train
4410,train
4411,validation
4412,train
4413,validation
4414,train
4415,validation
4416,validation
4417,train
4418,validation
4419,train
4420,train
4421,train
4422,train
4423,validation
4424,train
4425,train
4426,train
4427,train
4428,train
4429,train
4430,train
4431,validation
4432,train
4433,train
4434,train
4435,train
4436,train
4437,train
4438,validation
4439,train
4440,train
4441,train
4442,train
4443,train
4444,train
4445,train
4446,train
4447,train
4448,train
4449,train
4450,validation
4451,validation
4452,validation
4453,train
4454,train
4455,train
4456,validation
4457,train
4458,train
4459,train
4460,train
4461,train
4462,train
4463,train
4464,validation
4465,train
4466,validation
4467,train
4468,train
4469,train
4470,train
4471,train
4472,validation
4473,train
4474,train
4475,train
4476,train
4477,train
4478,train
4479,train
4480,validation
4481,train
4482,validation
4483,train
4484,validation
4485,train
4486,train
4487,train
4488,train
4489,train
4490,train
4491,train
4492,validation
4493,train
4494,train
4495,train
4496,train
4497,validation
4498,train
4499,train
4500,train
4501,validation
4502,train
4503,train
4504,train
4505,train
4506,train
4507,train
4508,validation
4509,train
4510,train
4511,validation
4512,train
4513,validation
4514,train
4515,train
4516,train
4517,train
4518,train
4519,train
4520,validation
4521,validation
4522,validation
4523,validation
4524,train
4525,validation
4526,train
4527,train
4528,validation
4529,validation
4530,train
4531,validation
4532,train
4533,train
4534,train
4535,train
4536,train
4537,train
4538,train
4539,train
4540,validation
4541,train
4542,train
4543,train
4544,train
4545,train
4546,train
4547,validation
4548,train
4549,train
4550,train
4551,validation
4552,train
4553,train
4554,train
4555,train
4556,train
4557,train
4558,validation
4559,train
4560,train
4561,validation
4562,train
4563,train
4564,train
4565,train
4566,train
4567,validation
4568,train
4569,train
4570,train
4571,train
4572,validation
4573,train
4574,train
4575,validation
4576,validation
4577,train
4578,train
4579,train
4580,train
4581,validation
4582,train
4583,train
4584,validation
4585,train
4586,train
4587,validation
4588,validation
4589,train
4590,train
4591,validation
4592,train
4593,train
4594,train
4595,validation
4596,validation
4597,train
4598,train
4599,train
4600,train
4601,train
4602,validation
4603,train
4604,validation
4605,train
4606,train
4607,validation
4608,train
4609,train
4610,train
4611,train
4612,train
4613,validation
4614,train
4615,train
4616,validation
4617,train
4618,train
4619,train
4620,train
4621,train
4622,train
4623,train
4624,train
4625,train
4626,train
4627,train
4628,train
4629,validation
4630,train
4631,train
4632,train
4633,train
4634,train
4635,train
4636,train
4637,train
4638,train
4639,validation
4640,train
4641,train
4642,validation
4643,train
4644,train
4645,train
4646,train
4647,train
4648,train
4649,train
4650,validation
4651,train
4652,train
4653,train
4654,train
4655,train
4656,train
4657,train
4658,train
4659,validation
4660,train
4661,train
4662,train
4663,train
4664,train
4665,train
4666,train
4667,train
4668,train
4669,train
4670,train
4671,train
4672,train
4673,train
4674,train
4675,train
4676,validation
4677,train
4678,train
4679,train
4680,train
4681,train
4682,train
4683,train
4684,validation
4685,train
4686,train
4687,train
4688,validation
4689,train
4690,train
4691,train
4692,train
4693,validation
4694,train
4695,validation
4696,train
4697,train
4698,train
4699,validation
4700,train
4701,train
4702,train
4703,train
4704,train
4705,train
4706,train
4707,validation
4708,train
4709,train
4710,train
4711,train
4712,validation
4713,train
4714,train
4715,validation
4716,train
4717,train
4718,train
4719,validation
4720,train
4721,train
4722,train
4723,train
4724,train
4725,validation
4726,train
4727,train
4728,train
4729,train
4730,train
4731,validation
4732,train
4733,train
4734,train
4735,train
4736,train
4737,train
4738,train
4739,validation
4740,validation
4741,train
4742,train
4743,train
4744,train
4745,train
4746,train
4747,validation
4748,train
4749,train
4750,train
4751,train
4752,train
4753,validation
4754,train
4755,train
4756,train
4757,train
4758,train
4759,validation
4760,train
4761,train
4762,validation
4763,train
4764,train
4765,validation
4766,validation
4767,train
4768,train
4769,validation
4770,train
4771,validation
4772,validation
4773,train
4774,train
4775,train
4776,train
4777,train
4778,train
4779,train
4780,validation
4781,train
4782,train
4783,validation
4784,validation
4785,validation
4786,validation
4787,train
4788,validation
4789,train
4790,train
4791,train
4792,train
4793,validation
4794,train
4795,train
4796,train
4797,train
4798,train
4799,train
4800,train
4801,train
4802,train
4803,train
4804,train
4805,validation
4806,train
4807,train
4808,train
4809,train
4810,train
4811,train
4812,train
4813,validation
4814,validation
4815,train
4816,train
4817,train
4818,train
4819,train
4820,train
4821,train
4822,train
4823,validation
4824,train
4825,train
4826,train
4827,train
4828,train
4829,train
4830,train
4831,train
4832,train
4833,train
4834,train
4835,train
4836,train
4837,validation
4838,train
4839,train
4840,train
4841,validation
4842,train
4843,train
4844,validation
4845,train
4846,train
4847,validation
4848,validation
4849,train
4850,train
4851,validation
4852,validation
4853,train
4854,validation
4855,train
4856,train
4857,train
4858,train
4859,train
4860,train
4861,train
4862,train
4863,validation
4864,train
4865,train
4866,train
4867,validation
4868,train
4869,train
4870,validation
4871,validation
4872,train
4873,train
4874,validation
4875,train
4876,train
4877,train
4878,validation
4879,validation
4880,train
4881,train
4882,train
4883,train
4884,train
4885,train
4886,train
4887,train
4888,train
4889,train
4890,validation
4891,train
4892,train
4893,train
4894,validation
4895,train
4896,train
4897,train
4898,train
4899,train
4900,validation
4901,train
4902,train
4903,train
4904,train
4905,validation
4906,train
4907,train
4908,train
4909,validation
4910,train
4911,train
4912,train
4913,train
4914,train
4915,train
4916,validation
4917,train
4918,validation
4919,train
4920,train
4921,train
4922,train
4923,train
4924,train
4925,train
4926,train
4927,train
4928,train
4929,train
4930,train
4931,validation
4932,train
4933,train
4934,validation
4935,validation
4936,train
4937,train
4938,train
4939,train
4940,train
4941,train
4942,train
4943,train
4944,train
4945,validation
4946,validation
4947,train
4948,train
4949,train
4950,train
4951,train
4952,train
4953,train
4954,validation
4955,train
4956,train
4957,validation
4958,train
4959,train
4960,train
4961,train
4962,validation
4963,train
4964,train
4965,train
4966,validation
4967,validation
4968,train
4969,validation
4970,validation
4971,train
4972,train
4973,train
4974,train
4975,train
4976,validation
4977,train
4978,train
4979,train
4980,validation
4981,train
4982,train
4983,train
4984,train
4985,validation
4986,train
4987,train
4988,validation
4989,train
4990,train
4991,validation
4992,train
4993,train
4994,train
4995,train
4996,train
4997,validation
4998,train
4999,train
5000,train
5001,train
5002,validation
5003,train
5004,train
5005,train
5006,train
5007,train
5008,train
5009,validation
5010,train
5011,validation
5012,train
5013,train
5014,train
5015,train
5016,validation
5017,train
5018,validation
5019,train
5020,validation
5021,validation
5022,train
5023,train
5024,train
5025,train
5026,train
5027,train
5028,train
5029,validation
5030,train
5031,train
5032,train
5033,train
5034,train
5035,validation
5036,train
5037,validation
5038,validation
5039,train
5040,train
5041,train
5042,validation
5043,validation
5044,train
5045,train
5046,train
5047,train
5048,train
5049,train
5050,train
5051,train
5052,train
5053,train
5054,train
5055,train
5056,train
5057,train
5058,train
5059,train
5060,train
5061,train
5062,validation
5063,train
5064,train
5065,train
5066,train
5067,train
5068,validation
5069,train
5070,train
5071,train
5072,train
5073,train
5074,train
5075,validation
5076,train
5077,train
5078,train
5079,train
5080,train
5081,train
5082,validation
5083,train
5084,train
5085,train
5086,train
5087,train
5088,train
5089,train
5090,validation
5091,train
5092,train
5093,train
5094,train
5095,train
5096,train
5097,validation
5098,train
5099,validation
5100,train
5101,train
5102,train
5103,train
5104,train
5105,train
5106,train
5107,train
5108,validation
5109,train
5110,train
5111,train
5112,train
5113,train
5114,train
5115,train
5116,train
5117,train
5118,train
5119,train
5120,train
5121,train
5122,train
5123,validation
5124,train
5125,train
5126,train
5127,train
5128,train
5129,train
5130,train
5131,train
5132,train
5133,validation
5134,train
5135,train
5136,train
5137,train
5138,train
5139,train
5140,train
5141,validation
5142,train
5143,train
5144,train
5145,validation
5146,train
5147,train
5148,train
5149,train
5150,train
5151,train
5152,train
5153,validation
5154,train
5155,train
5156,train
5157,train
5158,train
5159,train
5160,train
5161,train
5162,train
5163,train
5164,validation
5165,train
5166,validation
5167,train
5168,train
5169,train
5170,train
5171,train
5172,train
5173,validation
5174,train
5175,train
5176,train
5177,train
5178,train
5179,train
5180,train
5181,validation
5182,train
5183,train
5184,validation
5185,train
5186,train
5187,train
5188,train
5189,train
5190,validation
5191,train
5192,train
5193,train
5194,train
5195,train
5196,train
5197,train
5198,train
5199,train
5200,train
5201,train
5202,train
5203,train
5204,train
5205,train
5206,train
5207,train
5208,validation
5209,train
5210,train
5211,train
5212,train
5213,train
5214,train
5215,train
5216,train
5217,train
5218,train
5219,train
5220,validation
5221,train
5222,train
5223,train
5224,train
5225,train
5226,train
5227,train
5228,train
5229,train
5230,train
5231,train
5232,train
5233,train
5234,train
5235,train
5236,train
5237,train
5238,train
5239,validation
5240,train
5241,train
5242,train
5243,train
5244,train
5245,validation
5246,train
5247,validation
5248,train
5249,train
5250,train
5251,validation
5252,train
5253,validation
5254,validation
5255,validation
5256,train
5257,train
5258,train
5259,validation
5260,train
5261,train
5262,train
5263,train
5264,train
5265,train
5266,train
5267,train
5268,train
5269,train
5270,validation
5271,validation
5272,train
5273,train
5274,train
5275,train
5276,validation
5277,train
5278,train
5279,validation
5280,train
5281,train
5282,validation
5283,train
5284,validation
5285,train
5286,validation
5287,validation
5288,train
5289,train
5290,validation
5291,train
5292,train
5293,train
5294,train
5295,train
5296,train
5297,train
5298,validation
5299,train
5300,train
5301,train
5302,train
5303,validation
5304,train
5305,train
5306,validation
5307,train
5308,train
5309,train
5310,train
5311,train
5312,train
5313,train
5314,validation
5315,train
5316,train
5317,train
5318,validation
5319,train
5320,train
5321,validation
5322,train
5323,train
5324,train
5325,train
5326,train
5327,train
5328,train
5329,train
5330,validation
5331,validation
5332,train
5333,train
5334,train
5335,train
5336,train
5337,train
5338,train
5339,train
5340,train
5341,train
5342,train
5343,train
5344,train
5345,train
5346,validation
5347,train
5348,train
5349,train
5350,train
5351,train
5352,train
5353,train
5354,train
5355,train
5356,train
5357,train
5358,train
5359,train
5360,train
5361,train
5362,train
5363,train
5364,train
5365,validation
5366,train
5367,validation
5368,train
5369,train
5370,train
5371,train
5372,train
5373,validation
5374,validation
5375,train
5376,train
5377,train
5378,train
5379,train
5380,train
5381,train
5382,train
5383,train
5384,train
5385,validation
5386,train
5387,train
5388,train
5389,train
5390,train
5391,validation
5392,validation
5393,train
5394,train
5395,train
5396,train
5397,train
5398,train
5399,train
5400,train
5401,train
5402,train
5403,train
5404,train
5405,train
5406,validation
5407,train
5408,train
5409,validation
5410,train
5411,train
5412,train
5413,train
5414,train
5415,validation
5416,train
5417,train
5418,train
5419,train
5420,train
5421,train
5422,train
5423,train
5424,train
5425,train
5426,validation
5427,train
5428,train
5429,train
5430,train
5431,train
5432,validation
5433,validation
5434,validation
5435,train
5436,train
5437,train
5438,train
5439,train
5440,train
5441,train
5442,validation
5443,train
5444,train
5445,train
5446,train
5447,train
5448,train
5449,train
5450,train
5451,train
5452,train
5453,train
5454,train
5455,train
5456,train
5457,train
5458,validation
5459,train
5460,train
5461,train
5462,validation
5463,train
5464,train
5465,train
5466,train
5467,validation
5468,train
5469,train
5470,train
5471,train
5472,train
5473,train
5474,validation
5475,validation
5476,train
5477,train
5478,validation
5479,train
5480,validation
5481,train
5482,train
5483,validation
5484,train
5485,train
5486,train
5487,train
5488,train
5489,train
5490,validation
5491,train
5492,validation
5493,train
5494,train
5495,validation
5496,train
5497,train
5498,train
5499,train
5500,train
5501,train
5502,train
5503,validation
5504,train
5505,train
5506,train
5507,validation
5508,train
5509,train
5510,train
5511,validation
5512,validation
5513,train
5514,train
5515,validation
5516,validation
5517,train
5518,train
5519,train
5520,train
5521,train
5522,train
5523,validation
5524,train
5525,validation
5526,train
5527,train
5528,train
5529,train
5530,validation
5531,train
5532,train
5533,train
5534,train
5535,train
5536,train
5537,train
5538,train
5539,validation
5540,train
5541,validation
5542,train
5543,train
5544,validation
5545,train
5546,train
5547,train
5548,train
5549,train
5550,train
5551,train
5552,train
5553,train
5554,validation
5555,train
5556,train
5557,train
5558,train
5559,train
5560,train
5561,train
5562,train
5563,train
5564,train
5565,train
5566,validation
5567,train
5568,train
5569,validation
5570,validation
5571,train
5572,validation
5573,train
5574,train
5575,train
5576,train
5577,train
5578,train
5579,train
5580,validation
5581,train
5582,train
5583,validation
5584,train
5585,train
5586,train
5587,train
5588,train
5589,train
5590,train
5591,train
5592,validation
5593,train
5594,validation
5595,validation
5596,validation
5597,train
5598,train
5599,train
5600,train
5601,train
5602,train
5603,train
5604,train
5605,train
5606,train
5607,train
5608,train
5609,train
5610,train
5611,train
5612,train
5613,train
5614,train
5615,validation
5616,validation
5617,validation
5618,validation
5619,train
5620,train
5621,train
5622,train
5623,train
5624,train
5625,train
5626,train
5627,train
5628,train
5629,train
5630,train
5631,validation
5632,train
5633,train
5634,train
5635,train
5636,train
5637,train
5638,train
5639,validation
5640,train
5641,train
5642,validation
5643,validation
5644,train
5645,validation
5646,train
5647,validation
5648,train
5649,validation
5650,train
5651,train
5652,train
5653,train
5654,train
5655,train
5656,train
5657,train
5658,train
5659,train
5660,train
5661,train
5662,train
5663,train
5664,train
5665,train
5666,train
5667,validation
5668,validation
5669,train
5670,train
5671,train
5672,train
5673,validation
5674,validation
5675,train
5676,train
5677,train
5678,train
5679,train
5680,train
5681,train
5682,train
5683,train
5684,train
5685,train
5686,train
5687,validation
5688,train
5689,train
5690,train
5691,validation
5692,validation
5693,train
5694,validation
5695,train
5696,validation
5697,train
5698,train
5699,train
5700,train
5701,train
5702,validation
5703,train
5704,train
5705,validation
5706,train
5707,train
5708,validation
5709,validation
5710,train
5711,train
5712,validation
5713,train
5714,train
5715,train
5716,train
5717,train
5718,validation
5719,train
5720,train
5721,train
5722,validation
5723,validation
5724,train
5725,validation
5726,train
5727,train
5728,train
5729,train
5730,train
5731,train
5732,train
5733,train
5734,train
5735,validation
5736,train
5737,train
5738,train
5739,train
5740,train
5741,train
5742,train
5743,train
5744,train
5745,validation
5746,validation
5747,train
5748,train
5749,train
5750,train
5751,train
5752,train
5753,validation
5754,validation
5755,train
5756,train
5757,validation
5758,train
5759,train
5760,train
5761,train
5762,train
5763,train
5764,validation
5765,train
5766,train
5767,validation
5768,train
5769,train
5770,train
5771,validation
5772,train
5773,validation
5774,train
5775,train
5776,validation
5777,train
5778,train
5779,validation
5780,train
5781,train
5782,train
5783,train
5784,train
5785,train
5786,train
5787,train
5788,train
5789,train
5790,train
5791,validation
5792,train
5793,validation
5794,train
5795,train
5796,train
5797,validation
5798,train
5799,train
5800,train
5801,train
5802,train
5803,train
5804,train
5805,train
5806,validation
5807,train
5808,validation
5809,train
5810,train
5811,validation
5812,train
5813,train
5814,train
5815,validation
5816,train
5817,validation
5818,train
5819,train
5820,validation
5821,train
5822,train
5823,train
5824,train
5825,validation
5826,train
5827,train
5828,validation
5829,train
5830,validation
5831,train
5832,validation
5833,train
5834,train
5835,train
5836,train
5837,train
5838,train
5839,train
5840,train
5841,validation
5842,train
5843,train
5844,train
5845,train
5846,validation
5847,train
5848,train
5849,train
5850,train
5851,train
5852,validation
5853,train
5854,train
5855,train
5856,train
5857,validation
5858,train
5859,train
5860,train
5861,train
5862,train
5863,train
5864,validation
5865,train
5866,train
5867,train
5868,train
5869,train
5870,train
5871,train
5872,validation
5873,train
5874,train
5875,validation
5876,train
5877,train
5878,train
5879,train
5880,train
5881,train
5882,train
5883,train
5884,train
5885,train
5886,train
5887,train
5888,train
5889,validation
5890,validation
5891,train
5892,train
5893,train
5894,validation
5895,train
5896,train
5897,train
5898,train
5899,train
5900,train
5901,train
5902,validation
5903,train
5904,train
5905,train
5906,train
5907,validation
5908,train
5909,train
5910,train
5911,train
5912,train
5913,train
5914,validation
5915,train
5916,train
5917,validation
5918,train
5919,train
5920,train
5921,train
5922,train
5923,train
5924,train
5925,train
5926,train
5927,train
5928,train
5929,train
5930,train
5931,train
5932,validation
5933,validation
5934,train
5935,train
5936,validation
5937,train
5938,train
5939,validation
5940,train
5941,train
5942,train
5943,train
5944,validation
5945,train
5946,train
5947,validation
5948,train
5949,train
5950,train
5951,train
5952,train
5953,validation
5954,train
5955,train
5956,train
5957,validation
5958,train
5959,train
5960,train
5961,train
5962,train
5963,train
5964,train
5965,train
5966,validation
5967,train
5968,train
5969,train
5970,train
5971,train
5972,train
5973,validation
5974,train
5975,train
5976,train
5977,train
5978,train
5979,validation
5980,validation
5981,train
5982,validation
5983,train
5984,train
5985,train
5986,train
5987,train
5988,train
5989,validation
5990,train
5991,train
5992,train
5993,validation
5994,train
5995,validation
5996,train
5997,train
5998,train
5999,train
6000,train
