model_id,model_id_int,group,is_scene,stl_size_mb,num_views,has_caption,num_vertices,num_faces,volume,complexity_score
1279,1279,train_group_2_no_text,False,1.10662841796875,24,False,11594,23206,33030.219308447784,269.050364
1280,1280,train_group_2_no_text,False,0.09096527099609375,24,False,955,1906,673.5956731791952,1.82023
1281,1281,train_group_2_no_text,False,0.7115192413330078,24,False,2296,4676,0.0,10.736096
1282,1282,train_group_2_no_text,False,0.09659194946289062,24,False,1014,2024,0.023169362512589522,2.052336
1283,1283,train_group_2_no_text,False,3.322683334350586,24,False,8567,17134,31601.74580619133,146.786978
1284,1284,train_group_2_no_text,False,0.7323694229125977,24,False,1496,3050,0.0,4.5628
1285,1285,train_group_2_no_text,False,0.452789306640625,24,False,4743,9494,18360.481176805453,45.030042
1286,1286,train_group_2_no_text,False,12.156961441040039,24,False,32270,64580,0.0,2083.9966
1287,1287,train_group_2_no_text,False,1.8788185119628906,24,False,19692,39400,1284251.9846166484,775.8648
1288,1288,train_group_2_no_text,False,0.13969802856445312,24,False,1456,2928,3549.9065042555144,4.263168
1289,1289,train_group_2_no_text,False,0.08646583557128906,24,False,180,360,11772.62316712323,0.0648
1290,1290,train_group_2_no_text,False,0.14503860473632812,24,False,1504,3040,1479.2260165991993,4.57216
1291,1291,train_group_2_no_text,False,0.06366252899169922,24,False,225,444,0.0,0.0999
1292,1292,train_group_2_no_text,False,0.12328624725341797,24,False,400,800,26401.85375123552,0.32
1293,1293,train_group_2_no_text,False,0.018962860107421875,24,False,186,396,6183.358518590743,0.073656
1294,1294,train_group_2_no_text,False,0.03132820129394531,24,False,96,192,297.0647108768814,0.018432
1295,1295,train_group_2_no_text,False,4.521150588989258,24,False,12843,25688,0.0,329.910984
1296,1296,train_group_2_no_text,False,0.5131568908691406,24,False,5382,10760,27612.85206200009,57.91032
1297,1297,train_group_2_no_text,False,0.8896675109863281,24,False,11982,18656,18318.387378580122,223.536192
1298,1298,train_group_2_no_text,False,8.359130859375,24,False,17432,34852,21260.679823507828,607.540064
1299,1299,train_group_2_no_text,False,1.0723915100097656,24,False,11248,22488,14804.852535573025,252.945024
1300,1300,train_group_2_no_text,False,0.03748035430908203,24,False,72,156,1713.1268420211738,0.011232
1301,1301,train_group_2_no_text,False,0.07705116271972656,24,False,139,317,0.0,0.044063
1302,1302,train_group_2_no_text,False,0.2720203399658203,24,False,2848,5703,0.0,16.242144
1303,1303,train_group_2_no_text,False,1.9554939270019531,24,False,20506,41008,5569.54548053439,840.910048
1304,1304,train_group_2_no_text,False,0.0182952880859375,24,False,193,382,1372.0410140816666,0.073726
1305,1305,train_group_2_no_text,False,0.8068561553955078,24,False,2076,4148,73341.71534193683,8.611248
1306,1306,train_group_2_no_text,False,0.49684906005859375,24,False,5339,10418,0.0,55.621702
1307,1307,train_group_2_no_text,False,0.5201606750488281,24,False,976,2000,8595.912506396642,1.952
1308,1308,train_group_2_no_text,False,3.9712753295898438,24,False,41643,83282,14252.95403879203,3468.112326
1309,1309,train_group_2_no_text,False,0.22447967529296875,24,False,2341,4706,2024.5186656293747,11.016746
1310,1310,train_group_2_no_text,False,0.0120391845703125,24,False,24,44,3629.873568166667,0.001056
1311,1311,train_group_2_no_text,False,0.17116928100585938,24,False,1792,3588,176686.06858342243,6.429696
1312,1312,train_group_2_no_text,False,0.17441177368164062,24,False,1826,3656,14455.772109423606,6.675856
1313,1313,train_group_2_no_text,False,5.333645820617676,24,False,11092,22180,5210.708119611953,246.02056
1314,1314,train_group_2_no_text,False,0.67938232421875,24,False,7121,14246,5612.425773879302,101.445766
1315,1315,train_group_2_no_text,False,1.5520391464233398,24,False,3280,6480,19472.204461081696,21.2544
1316,1316,train_group_2_no_text,False,108.44076538085938,24,False,1138346,2274166,0.0,2588787.769436
1317,1317,train_group_2_no_text,False,0.7166585922241211,24,False,1840,3676,53276.29418677217,6.76384
1318,1318,train_group_2_no_text,False,0.14789962768554688,24,False,1544,3100,8319.993089215066,4.7864
1319,1319,train_group_2_no_text,False,14.03072738647461,24,False,37254,74548,0.0,2777.211192
1320,1320,train_group_2_no_text,False,0.8157472610473633,24,False,1694,3396,1218.2478544654007,5.752824
1321,1321,train_group_2_no_text,False,0.07656478881835938,24,False,794,1604,1843.7759620799025,1.273576
1322,1322,train_group_2_no_text,False,0.1756305694580078,24,False,368,736,-15197.666958337744,0.270848
1323,1323,train_group_2_no_text,False,0.03598785400390625,24,False,120,240,4261.611410999999,0.0288
1324,1324,train_group_2_no_text,False,0.41941070556640625,24,False,4383,8794,22056.903325605144,38.544102
1325,1325,train_group_2_no_text,False,0.07397174835205078,24,False,140,308,3910.695708379151,0.04312
1326,1326,train_group_2_no_text,False,0.26071929931640625,24,False,2731,5466,4880.263759795013,14.927646
1327,1327,train_group_2_no_text,False,0.06435775756835938,24,False,674,1348,5117.5329902272315,0.908552
1328,1328,train_group_2_no_text,False,10.81732177734375,24,False,113429,226854,1101.8497432281758,25731.822366
1329,1329,train_group_2_no_text,False,0.2882680892944336,24,False,624,1292,1385.9759865239985,0.806208
1330,1330,train_group_2_no_text,False,0.15581321716308594,24,False,416,840,6136.262416269233,0.34944
1331,1331,train_group_2_no_text,False,0.0851144790649414,24,False,228,412,0.0,0.093936
1332,1332,train_group_2_no_text,False,0.4113044738769531,24,False,4342,8624,0.0,37.445408
1333,1333,train_group_2_no_text,False,0.15648269653320312,24,False,1640,3280,672.2003691916022,5.3792
1334,1334,train_group_2_no_text,False,0.22099685668945312,24,False,462,920,57091.08867886057,0.42504
1335,1335,train_group_2_no_text,False,1.0916557312011719,24,False,11449,22892,41182.98457550704,262.090508
1336,1336,train_group_2_no_text,False,14.53007698059082,24,False,38558,77156,0.0,2974.981048
1337,1337,train_group_2_no_text,False,6.763729095458984,24,False,70922,141844,17762.776157265525,10059.860168
1338,1338,train_group_2_no_text,False,0.8182373046875,24,False,8473,17158,25409.328073467903,145.379734
1339,1339,train_group_2_no_text,False,1.2422046661376953,24,False,3254,7544,0.0,24.548176
1340,1340,train_group_2_no_text,False,0.7138099670410156,24,False,7436,14968,30724.320833517075,111.302048
1341,1341,train_group_2_no_text,False,0.4951324462890625,24,False,5191,10382,1395.7042066304557,53.892962
1342,1342,train_group_2_no_text,False,89.4110164642334,24,False,185677,371368,73477.25019972761,68954.496136
1343,1343,train_group_2_no_text,False,1.6690101623535156,24,False,17502,35000,1092.5012068095741,612.57
1344,1344,train_group_2_no_text,False,0.2840108871459961,24,False,576,1184,13631.639944326758,0.681984
1345,1345,train_group_2_no_text,False,2.861103057861328,24,False,30002,60000,3373.6804205475637,1800.12
1346,1346,train_group_2_no_text,False,0.08547306060791016,24,False,176,356,28160.87791409758,0.062656
1347,1347,train_group_2_no_text,False,0.024875640869140625,24,False,252,520,45509.31186614154,0.13104
1348,1348,train_group_2_no_text,False,2.8886728286743164,24,False,6045,12070,35443.67055502676,72.96315
1349,1349,train_group_2_no_text,False,7.694541931152344,24,False,5555,33606,0.0,186.68133
1350,1350,train_group_2_no_text,False,0.24840831756591797,24,False,614,1224,1582.1401306000278,0.751536
1351,1351,train_group_2_no_text,False,4.383262634277344,24,False,45585,91922,3507.407380753621,4190.26437
1352,1352,train_group_2_no_text,False,0.15152359008789062,24,False,1590,3176,2057.4747310062394,5.04984
1353,1353,train_group_2_no_text,False,0.09665489196777344,24,False,195,402,0.0,0.07839
1354,1354,train_group_2_no_text,False,0.11310577392578125,24,False,208,413,0.0,0.085904
1355,1355,train_group_2_no_text,False,0.1386117935180664,24,False,96,576,0.0,0.055296
1356,1356,train_group_2_no_text,False,2.7511091232299805,24,False,4608,9212,14145.753688419767,42.448896
1357,1357,train_group_2_no_text,False,0.1609649658203125,24,False,1667,3374,279.0598659590531,5.624458
1358,1358,train_group_2_no_text,False,1.3098125457763672,24,False,3982,8064,144705.87421319334,32.110848
1359,1359,train_group_2_no_text,False,10.064825057983398,24,False,105523,211073,0.0,22273.056179
1360,1360,train_group_2_no_text,False,0.051479339599609375,24,False,166,328,0.0,0.054448
1361,1361,train_group_2_no_text,False,0.5102958679199219,24,False,5336,10700,0.0,57.0952
1362,1362,train_group_2_no_text,False,0.4277200698852539,24,False,272,1656,0.0,0.450432
1363,1363,train_group_2_no_text,False,0.1640167236328125,24,False,1721,3438,0.0,5.916798
1364,1364,train_group_2_no_text,False,3.3840980529785156,24,False,35474,70968,106086.91244023918,2517.518832
1365,1365,train_group_2_no_text,False,1.9411211013793945,24,False,4010,8020,0.0,32.1602
1366,1366,train_group_2_no_text,False,16.17945098876953,24,False,169659,339306,268156.77193936514,57566.316654
1367,1367,train_group_2_no_text,False,0.010189056396484375,24,False,108,212,347.11105645578186,0.022896
1368,1368,train_group_2_no_text,False,1.4253463745117188,24,False,14955,29890,53018.61674173087,447.00495
1369,1369,train_group_2_no_text,False,0.09582901000976562,24,False,1008,2008,1500.074658325393,2.024064
1370,1370,train_group_2_no_text,False,11.651933670043945,24,False,21644,43130,0.0,933.50572
1371,1371,train_group_2_no_text,False,0.3020133972167969,24,False,3166,6332,3133.8762331510297,20.047112
1372,1372,train_group_2_no_text,False,24.633869171142578,24,False,257590,516608,13850.7845047229,133073.05472
1373,1373,train_group_2_no_text,False,0.045856475830078125,24,False,452,960,24839.356638038535,0.43392
1374,1374,train_group_2_no_text,False,0.10739517211914062,24,False,274,548,1582.2737194747906,0.150152
1375,1375,train_group_2_no_text,False,0.089630126953125,24,False,945,1878,2285.2907657207847,1.77471
1376,1376,train_group_2_no_text,False,0.20883941650390625,24,False,2191,4378,5.7007824780503595,9.592198
1377,1377,train_group_2_no_text,False,6.4010467529296875,24,False,67121,134238,9395.166703561497,9010.188798
1378,1378,train_group_2_no_text,False,0.06082916259765625,24,False,625,1274,20247.71476053925,0.79625
1379,1379,train_group_2_no_text,False,0.7991170883178711,24,False,1664,3328,8892.522725357283,5.537792
1380,1380,train_group_2_no_text,False,0.054630279541015625,24,False,570,1144,1292.401075295268,0.65208
1381,1381,train_group_2_no_text,False,0.08312702178955078,24,False,156,312,232.13761682973742,0.048672
1382,1382,train_group_2_no_text,False,0.1556243896484375,24,False,1633,3262,0.0,5.326846
1383,1383,train_group_2_no_text,False,1.864715576171875,24,False,5218,10794,0.0,56.323092
1384,1384,train_group_2_no_text,False,0.14236831665039062,24,False,1492,2984,18715.597586820306,4.452128
1385,1385,train_group_2_no_text,False,0.25170135498046875,24,False,525,1046,591.6394627083396,0.54915
1386,1386,train_group_2_no_text,False,0.07508182525634766,24,False,151,310,0.0,0.04681
1387,1387,train_group_2_no_text,False,0.30026912689208984,24,False,780,1556,10830.399985104506,1.21368
1388,1388,train_group_2_no_text,False,0.0491943359375,24,False,517,1030,4956.425607459559,0.53251
1389,1389,train_group_2_no_text,False,0.12558364868164062,24,False,1318,2632,0.0,3.468976
1390,1390,train_group_2_no_text,False,0.02878570556640625,24,False,303,602,2171.9681676247606,0.182406
1391,1391,train_group_2_no_text,False,0.9217109680175781,24,False,9664,19328,9952.755449303291,186.785792
1392,1392,train_group_2_no_text,False,2.3690385818481445,24,False,1474,8976,0.0,13.230624
1393,1393,train_group_2_no_text,False,0.5662765502929688,24,False,5931,11874,12042.537784593236,70.424694
1394,1394,train_group_2_no_text,False,0.6032161712646484,24,False,1256,2512,2946.81652587407,3.155072
1395,1395,train_group_2_no_text,False,0.40338897705078125,24,False,4227,8458,3427.4296632006753,35.751966
1396,1396,train_group_2_no_text,False,4.896244049072266,24,False,51370,102680,157287.18331015352,5274.6716
1397,1397,train_group_2_no_text,False,0.30458831787109375,24,False,3195,6386,47.74265921584029,20.40327
1398,1398,train_group_2_no_text,False,0.7193412780761719,24,False,7518,15084,1787.4512158212885,113.401512
1399,1399,train_group_2_no_text,False,1.1268463134765625,24,False,11818,23630,0.0,279.25934
1400,1400,train_group_2_no_text,False,0.7725086212158203,24,False,8099,16199,0.0,131.195701
1401,1401,train_group_2_no_text,False,0.003704071044921875,24,False,40,76,780.9401938915253,0.00304
1402,1402,train_group_2_no_text,False,0.2579536437988281,24,False,2706,5408,2949.362886782091,14.634048
1403,1403,train_group_2_no_text,False,0.014957427978515625,24,False,154,312,24609.29147251492,0.048048
1404,1404,train_group_2_no_text,False,0.08791351318359375,24,False,923,1842,667.3791139981137,1.700166
1405,1405,train_group_2_no_text,False,0.3174629211425781,24,False,3307,6656,0.0,22.011392
1406,1406,train_group_2_no_text,False,0.11979103088378906,24,False,244,496,20482.347064752328,0.121024
1407,1407,train_group_2_no_text,False,2.4482574462890625,24,False,25672,51342,0.0,1318.051824
1408,1408,train_group_2_no_text,False,0.39652252197265625,24,False,4157,8314,4805.220226508977,34.561298
1409,1409,train_group_2_no_text,False,0.5020942687988281,24,False,5236,10528,0.0,55.124608
1410,1410,train_group_2_no_text,False,60.49035453796387,24,False,637284,1268573,0.0,808441.275732
1411,1411,train_group_2_no_text,False,0.3421630859375,24,False,3577,7174,12633.087209580319,25.661398
1412,1412,train_group_2_no_text,False,2.1704015731811523,24,False,4502,9041,0.0,40.702582
1413,1413,train_group_2_no_text,False,6.047845840454102,24,False,5190,25092,0.0,130.22748
1414,1414,train_group_2_no_text,False,20.640644073486328,24,False,216432,432864,783.9401408163953,93685.621248
1415,1415,train_group_2_no_text,False,0.33701324462890625,24,False,3535,7066,86783.13851878331,24.97831
1416,1416,train_group_2_no_text,False,0.020143508911132812,24,False,46,84,-17232.57615205359,0.003864
1417,1417,train_group_2_no_text,False,0.41979217529296875,24,False,4389,8802,394.7047649775354,38.631978
1418,1418,train_group_2_no_text,False,0.06836318969726562,24,False,704,1432,7929.475916601777,1.008128
1419,1419,train_group_2_no_text,False,0.7638874053955078,24,False,1470,2953,0.0,4.34091
1420,1420,train_group_2_no_text,False,0.457366943359375,24,False,4797,9590,2909.4819053656342,46.00323
1421,1421,train_group_2_no_text,False,0.013021469116210938,24,False,47,90,39844.190423764914,0.00423
1422,1422,train_group_2_no_text,False,1.2934532165527344,24,False,13564,27124,88237.10966124716,367.909936
1423,1423,train_group_2_no_text,False,0.20714664459228516,24,False,415,834,-107546.57966805354,0.34611
1424,1424,train_group_2_no_text,False,8.630006790161133,24,False,17938,35872,8071.7777884672905,643.471936
1425,1425,train_group_2_no_text,False,0.13397598266601562,24,False,1406,2808,20082.83344865013,3.948048
1426,1426,train_group_2_no_text,False,0.026973724365234375,24,False,284,564,4956.605383645093,0.160176
1427,1427,train_group_2_no_text,False,0.15648269653320312,24,False,1620,3280,25703.25949061151,5.3136
1428,1428,train_group_2_no_text,False,0.1948862075805664,24,False,391,786,-104174.18296623712,0.307326
1429,1429,train_group_2_no_text,False,0.034221649169921875,24,False,360,716,732.566615902302,0.25776
1430,1430,train_group_2_no_text,False,0.05625152587890625,24,False,587,1178,5775.26528212025,0.691486
1431,1431,train_group_2_no_text,False,0.31314849853515625,24,False,651,1298,4257.245597481298,0.844998
1432,1432,train_group_2_no_text,False,0.010570526123046875,24,False,112,220,804.7862864257213,0.02464
1433,1433,train_group_2_no_text,False,28.451144218444824,24,False,75246,150540,0.0,11327.53284
1434,1434,train_group_2_no_text,False,29.539057731628418,24,False,61412,122824,2499.758238379567,7542.867488
1435,1435,train_group_2_no_text,False,0.37363433837890625,24,False,3919,7834,16466.61849932803,30.701446
1436,1436,train_group_2_no_text,False,0.09416007995605469,24,False,977,1973,0.0,1.927621
1437,1437,train_group_2_no_text,False,1.6050186157226562,24,False,15825,33658,0.0,532.63785
1438,1438,train_group_2_no_text,False,1.22412109375,24,False,12837,25670,11113.81873231596,329.52579
1439,1439,train_group_2_no_text,False,0.0430908203125,24,False,453,902,273.3030682934156,0.408606
1440,1440,train_group_2_no_text,False,34.00810623168945,24,False,356412,713200,70607.85479654623,254193.0384
1441,1441,train_group_2_no_text,False,0.05797290802001953,24,False,119,242,0.0,0.028798
1442,1442,train_group_2_no_text,False,0.019916534423828125,24,False,208,416,0.018088980398202763,0.086528
1443,1443,train_group_2_no_text,False,0.5074348449707031,24,False,5322,10640,26401.110616487513,56.62608
1444,1444,train_group_2_no_text,False,0.027593612670898438,24,False,56,108,182.24464491022152,0.006048
1445,1445,train_group_2_no_text,False,0.4718351364135742,24,False,1008,1958,0.0,1.973664
1446,1446,train_group_2_no_text,False,0.011557579040527344,24,False,24,48,5640.0,0.001152
1447,1447,train_group_2_no_text,False,0.027355194091796875,24,False,278,572,87223.77593251543,0.159016
1448,1448,train_group_2_no_text,False,0.001949310302734375,24,False,6,8,16000.0,4.8e-05
1449,1449,train_group_2_no_text,False,0.024892807006835938,24,False,72,128,422494.0976740958,0.009216
1450,1450,train_group_2_no_text,False,47.088799476623535,24,False,124418,248908,0.0,30968.635544
1451,1451,train_group_2_no_text,False,0.26415252685546875,24,False,2771,5538,1950.6309581364621,15.345798
1452,1452,train_group_2_no_text,False,1.3100299835205078,24,False,2676,5440,2565.0127810996055,14.55744
1453,1453,train_group_2_no_text,False,1.1746253967285156,24,False,794,4884,0.0,3.877896
1454,1454,train_group_2_no_text,False,1.7072525024414062,24,False,17901,35802,15703.409651575916,640.891602
1455,1455,train_group_2_no_text,False,3.629383087158203,24,False,38060,76112,91707.4546184078,2896.82272
1456,1456,train_group_2_no_text,False,0.12100601196289062,24,False,1268,2536,0.0,3.215648
1457,1457,train_group_2_no_text,False,0.056919097900390625,24,False,596,1192,1324.8907118063555,0.710432
1458,1458,train_group_2_no_text,False,0.3626670837402344,24,False,3802,7604,367997.72262511466,28.910408
1459,1459,train_group_2_no_text,False,0.426849365234375,24,False,4471,8950,62946.688414052456,40.01545
1460,1460,train_group_2_no_text,False,0.09280014038085938,24,False,274,536,17941.308438886157,0.146864
1461,1461,train_group_2_no_text,False,10.032829284667969,24,False,104993,210402,3664792.5906541725,22090.737186
1462,1462,train_group_2_no_text,False,0.13968181610107422,24,False,294,584,19943.24474390077,0.171696
1463,1463,train_group_2_no_text,False,0.11509132385253906,24,False,368,732,2764.83951937456,0.269376
1464,1464,train_group_2_no_text,False,0.027927398681640625,24,False,292,584,779.2795602954371,0.170528
1465,1465,train_group_2_no_text,False,1.4902915954589844,24,False,15626,31252,123914.77883930392,488.343752
1466,1466,train_group_2_no_text,False,4.844395637512207,24,False,10034,20064,20085.29666029022,201.322176
1467,1467,train_group_2_no_text,False,0.046113014221191406,24,False,144,300,54536.72616992239,0.0432
1468,1468,train_group_2_no_text,False,0.047631263732910156,24,False,101,198,712.5147438487107,0.019998
1469,1469,train_group_2_no_text,False,3.7928428649902344,24,False,39467,79540,0.0,3139.20518
1470,1470,train_group_2_no_text,False,0.08492374420166016,24,False,287,574,-20007.026904246668,0.164738
1471,1471,train_group_2_no_text,False,3.448375701904297,24,False,36132,72316,3686.0770412758407,2612.921712
1472,1472,train_group_2_no_text,False,2.444575309753418,24,False,6686,13466,0.0,90.033676
1473,1473,train_group_2_no_text,False,0.13216400146484375,24,False,1359,2770,150818.71142870327,3.76443
1474,1474,train_group_2_no_text,False,0.6405792236328125,24,False,1158,2630,0.0,3.04554
1475,1475,train_group_2_no_text,False,0.2075042724609375,24,False,2167,4350,2257.6419434909953,9.42645
1476,1476,train_group_2_no_text,False,0.9421558380126953,24,False,2610,5220,21714.879325787206,13.6242
1477,1477,train_group_2_no_text,False,0.2371082305908203,24,False,636,1388,0.0,0.882768
1478,1478,train_group_2_no_text,False,0.08724594116210938,24,False,903,1828,5660.000397601579,1.650684
1479,1479,train_group_2_no_text,False,3.0670013427734375,24,False,32320,64318,0.0,2078.75776
1480,1480,train_group_2_no_text,False,0.2280569076538086,24,False,475,946,46445.63173592966,0.44935
1481,1481,train_group_2_no_text,False,0.025066375732421875,24,False,260,524,0.0,0.13624
1482,1482,train_group_2_no_text,False,0.3344888687133789,24,False,571,1310,0.0,0.74801
1483,1483,train_group_2_no_text,False,0.23373031616210938,24,False,2432,4900,1683.0769013228917,11.9168
1484,1484,train_group_2_no_text,False,14.940808296203613,24,False,31104,62204,18686.268441926026,1934.793216
1485,1485,train_group_2_no_text,False,0.2609100341796875,24,False,2735,5470,3442.7315603260827,14.96045
1486,1486,train_group_2_no_text,False,9.765914916992188,24,False,20188,40430,0.0,816.20084
1487,1487,train_group_2_no_text,False,1.4686317443847656,24,False,4620,9248,30387.69251159498,42.72576
1488,1488,train_group_2_no_text,False,15.953958511352539,24,False,33183,66382,156143.64224870867,2202.753906
1489,1489,train_group_2_no_text,False,8.735736846923828,24,False,91550,183200,7619829.1908892235,16771.96
1490,1490,train_group_2_no_text,False,0.1421041488647461,24,False,300,592,399.6844507630717,0.1776
1491,1491,train_group_2_no_text,False,0.001796722412109375,24,False,20,36,16825.541555525862,0.00072
1492,1492,train_group_2_no_text,False,0.6906757354736328,24,False,1179,2354,1494.7632691427634,2.775366
1493,1493,train_group_2_no_text,False,0.34502410888671875,24,False,3569,7234,25845.23208283173,25.818146
1494,1494,train_group_2_no_text,False,0.6683559417724609,24,False,2006,4292,0.0,8.609752
1495,1495,train_group_2_no_text,False,1.0178413391113281,24,False,10470,21344,13208.198121778682,223.47168
1496,1496,train_group_2_no_text,False,0.11108779907226562,24,False,1140,2328,2462.5984928675,2.65392
1497,1497,train_group_2_no_text,False,0.4631214141845703,24,False,1287,2574,433.98272562184906,3.312738
1498,1498,train_group_2_no_text,False,0.6697702407836914,24,False,1731,3458,57177.47627897685,5.985798
1499,1499,train_group_2_no_text,False,1.3794746398925781,24,False,14306,28928,0.0,413.843968
1500,1500,train_group_2_no_text,False,0.8353633880615234,24,False,1728,3452,55312.42963473327,5.965056
1501,1501,train_group_2_no_text,False,0.022159576416015625,24,False,48,92,37720.66843122669,0.004416
1502,1502,train_group_2_no_text,False,0.30515384674072266,24,False,678,1400,0.0,0.9492
1503,1503,train_group_2_no_text,False,0.05008125305175781,24,False,106,208,8406.885202652966,0.022048
1504,1504,train_group_2_no_text,False,0.21698665618896484,24,False,444,904,6815.230051172344,0.401376
1505,1505,train_group_2_no_text,False,9.746917724609375,24,False,102333,204406,81324.5965084732,20917.479198
1506,1506,train_group_2_no_text,False,0.7819023132324219,24,False,8200,16396,78399.93830440815,134.4472
1507,1507,train_group_2_no_text,False,0.05106067657470703,24,False,108,212,9004.023059750249,0.022896
1508,1508,train_group_2_no_text,False,0.08257293701171875,24,False,867,1730,671.4090121961648,1.49991
1509,1509,train_group_2_no_text,False,2.06362247467041,24,False,4273,8586,0.0,36.687978
1510,1510,train_group_2_no_text,False,0.09888076782226562,24,False,1040,2072,946.0769120333731,2.15488
1511,1511,train_group_2_no_text,False,1.3660449981689453,24,False,2842,5684,0.0,16.153928
1512,1512,train_group_2_no_text,False,0.10021591186523438,24,False,1049,2100,152.3226005943398,2.2029
1513,1513,train_group_2_no_text,False,0.001796722412109375,24,False,20,36,203.5509967803955,0.00072
1514,1514,train_group_2_no_text,False,0.25537872314453125,24,False,2667,5354,42694.2166004445,14.279118
1515,1515,train_group_2_no_text,False,1.1772956848144531,24,False,12267,24688,0.0,302.847696
1516,1516,train_group_2_no_text,False,37.0465030670166,24,False,97902,195868,0.0,19175.868936
1517,1517,train_group_2_no_text,False,0.08399391174316406,24,False,240,488,627.2352126724168,0.11712
1518,1518,train_group_2_no_text,False,0.029644012451171875,24,False,308,620,0.0,0.19096
1519,1519,train_group_2_no_text,False,5.1457109451293945,24,False,10673,21362,27756.3564416616,227.996626
1520,1520,train_group_2_no_text,False,0.041088104248046875,24,False,432,860,14.189088755379716,0.37152
1521,1521,train_group_2_no_text,False,0.3631439208984375,24,False,3930,7614,78890.96478201837,29.92302
1522,1522,train_group_2_no_text,False,1.2950162887573242,24,False,3878,7682,0.0,29.790796
1523,1523,train_group_2_no_text,False,2.0307188034057617,24,False,5963,11944,0.0,71.222072
1524,1524,train_group_2_no_text,False,6.214984893798828,24,False,65164,130336,22770.755767588988,8493.215104
1525,1525,train_group_2_no_text,False,3.158938407897949,24,False,5631,12084,0.0,68.045004
1526,1526,train_group_2_no_text,False,34.27456283569336,24,False,359992,718788,0.0,258757.929696
1527,1527,train_group_2_no_text,False,1.0350828170776367,24,False,2854,5728,0.0,16.347712
1528,1528,train_group_2_no_text,False,4.948982238769531,24,False,51895,103786,282936.92219342967,5385.97447
1529,1529,train_group_2_no_text,False,0.15047454833984375,24,False,1577,3154,9295.83656878043,4.973858
1530,1530,train_group_2_no_text,False,1.6091194152832031,24,False,16872,33744,1186.0124886552887,569.328768
1531,1531,train_group_2_no_text,False,3.242382049560547,24,False,32908,67996,91674.93972117314,2237.612368
1532,1532,train_group_2_no_text,False,0.018199920654296875,24,False,192,380,1506.4565431007213,0.07296
1533,1533,train_group_2_no_text,False,0.20550155639648438,24,False,2126,4308,7142.39929067692,9.158808
1534,1534,train_group_2_no_text,False,1.8345680236816406,24,False,19264,38472,13595.812533864955,741.124608
1535,1535,train_group_2_no_text,False,0.36333465576171875,24,False,3793,7618,11263.86101466734,28.895074
1536,1536,train_group_2_no_text,False,0.1925802230834961,24,False,388,798,0.0,0.309624
1537,1537,train_group_2_no_text,False,0.2720680236816406,24,False,2856,5704,242.9392534238025,16.290624
1538,1538,train_group_2_no_text,False,1.6690101623535156,24,False,17502,35000,1043.5046429361503,612.57
1539,1539,train_group_2_no_text,False,0.09386730194091797,24,False,232,468,4230.50009258206,0.108576
1540,1540,train_group_2_no_text,False,7.078976631164551,24,False,13384,26776,5845.981321455783,358.369984
1541,1541,train_group_2_no_text,False,0.2210693359375,24,False,728,1452,1134.8572539292463,1.057056
1542,1542,train_group_2_no_text,False,54.390774726867676,24,False,112915,225854,38479.08903384135,25502.30441
1543,1543,train_group_2_no_text,False,18.46493148803711,24,False,194605,387236,0.0,75358.06178
1544,1544,train_group_2_no_text,False,0.38735389709472656,24,False,794,1608,30901.987079338785,1.276752
1545,1545,train_group_2_no_text,False,0.8990135192871094,24,False,9440,18852,0.0,177.96288
1546,1546,train_group_2_no_text,False,0.3907051086425781,24,False,4000,8192,0.0,32.768
1547,1547,train_group_2_no_text,False,0.2295217514038086,24,False,788,1568,32544.52076,1.235584
1548,1548,train_group_2_no_text,False,0.40167236328125,24,False,4213,8422,235318.86302706777,35.481886
1549,1549,train_group_2_no_text,False,0.21713638305664062,24,False,2278,4552,0.19221862378090115,10.369456
1550,1550,train_group_2_no_text,False,0.7081317901611328,24,False,490,2940,0.0,1.4406
1551,1551,train_group_2_no_text,False,0.5647506713867188,24,False,5919,11842,5303.336621582407,70.092798
1552,1552,train_group_2_no_text,False,10.548026084899902,24,False,32399,65814,752186.5366416633,2132.307786
1553,1553,train_group_2_no_text,False,1.5135612487792969,24,False,15876,31740,260.8975871268783,503.90424
1554,1554,train_group_2_no_text,False,0.5613174438476562,24,False,5821,11770,1096.4912675746727,68.51317
1555,1555,train_group_2_no_text,False,0.16392135620117188,24,False,1720,3436,107.77184520553003,5.90992
1556,1556,train_group_2_no_text,False,148.75165271759033,24,False,410974,821952,473049.4029885363,337800.901248
1557,1557,train_group_2_no_text,False,10.37169361114502,24,False,28330,56804,0.0,1609.25732
1558,1558,train_group_2_no_text,False,0.05625152587890625,24,False,589,1178,195757.4580661518,0.693842
1559,1559,train_group_2_no_text,False,0.07666015625,24,False,805,1606,1790.5183671077336,1.29283
1560,1560,train_group_2_no_text,False,0.2978639602661133,24,False,980,1980,2535.9914320396347,1.9404
1561,1561,train_group_2_no_text,False,1.2923088073730469,24,False,13552,27100,5627.915114383664,367.2592
1562,1562,train_group_2_no_text,False,0.33609771728515625,24,False,864,1700,606.419368586715,1.4688
1563,1563,train_group_2_no_text,False,2.4757509231567383,24,False,4960,9904,45399.87075264784,49.12384
1564,1564,train_group_2_no_text,False,0.49265289306640625,24,False,5165,10330,1233.936411590366,53.35445
1565,1565,train_group_2_no_text,False,0.058444976806640625,24,False,608,1224,4357.5351654618125,0.744192
